desc,gpt4
stricture and stenosis of esophagus,0.05
gastritis and duodenitis,0.1
inflammatory conditions of jaw,0.05
acute (transverse) myelitis,0.1
"inflammatory diseases of uterus, except cervix",0.0
acute inflammatory pelvic disease,0.1
barrett's esophagus,0.1
cystitis and urethritis,0.0
anorexia,0.1
ulipristal,0.0
hepatitis c,0.1
gingivitis,0.1
"uveitis, noninfectious or nos",0.25
angina pectoris,0.0
unspecified diffuse connective tissue disease,0.0
nonspecific abnormal findings in stool contents,0.25
necroinflammatory activity grade,0.5
"acute glomerulonephritis, nos",0.05
polymyalgia rheumatica,0.1
"pelvic inflammatory disease, nos",0.0
"esophagitis, gerd and related diseases",0.0
calprotectin,0.85
mercaptopurine,0.75
thiopurine methyltransferase,0.75
proctoscopy and anorectal biopsy,0.75
infliximab,0.9
vedolizumab,0.95
infliximab (group:inflixmab),0.9
interpretation (infliximab) (group:inflmb-int),0.9
infliximab ab,0.9
adalimumab (group:adalmmb),0.9
6-thioguanine,0.75
balsalazide,0.95
tpmt gene targeted mutation analysis,0.75
adalimumab,0.9
hemorrhage of rectum and anus,0.5
c reactive protein,0.5
other or lower gi therapeutic procedures,0.75
crp (mg/l) (group:crpt),0.5
blood in stool,0.75
personal history of diseases of digestive system,0.5
symptoms involving digestive system,0.25
azathioprine,0.75
golimumab,0.9
budesonide,0.75
lactoferrin,0.65
sulfasalazine,0.9
pyoderma,0.1
mycobacterium tuberculosis stimulated gamma interferon esat-6 ag spot count,0.1
colestipol,0.1
erythrocyte sedimentation rate,0.25
hyoscyamine,0.75
metronidazole,0.65
certolizumab pegol,0.9
dicyclomine,0.25
clostridioides difficile toxin genes,0.25
gastrointestinal hemorrhage,0.5
interpretation (cdiff) (group:cdiff-int),0.2
clostridioides difficile toxin a+b,0.25
opium,0.25
cholestyramine resin,0.25
methscopolamine,0.2
clostridioides difficile glutamate dehydrogenase,0.25
mycobacterium tuberculosis tuberculin stimulated gamma interferon,0.1
ustekinumab,0.9
ferumoxytol,0.2
anal and rectal polyp,0.4
magnesium sulfate / potassium sulfate / sodium sulfate,0.1
mycobacterium tuberculosis stimulated gamma interferon release by cd4+ t-cells,0.1
mitogen stimulated gamma interferon,0.25
hydrocortisone,0.75
lower gastrointestinal x-ray,0.5
mycobacterium bovis tuberculin stimulated gamma interferon-control stimulated gamma interferon,0.0
atropine / diphenoxylate,0.25
giardia sp ag,0.0
immunologist review,0.25
"upper gastrointestinal endoscopy, biopsy",0.1
lactobacillus-containing product,0.25
iron deficiency anemia secondary to blood loss (chronic),0.65
complication of colostomy or enterostomy,0.5
cholangitis,0.25
interpretation (intestinal biopsy) (group:intbiop),0.75
palatinase,0.0
"lactase, tissue (group:lactase-tiss)",0.1
"maltase, tissue (group:maltase-tiss)",0.0
sucrase,0.1
disaccharidase panel (group:dispnl),0.1
beta galactosidase,0.1
atrophic gastritis,0.0
loperamide,0.65
iron deficiency anemias,0.5
prednisone,0.75
diverticulosis and diverticulitis,0.0
"pouch,ostomy",0.65
clostridioides difficile,0.25
giardia lamblia ag,0.1
"paste,stomahesive",0.65
ankylosing spondylitis,0.25
other inflammatory spondylopathies,0.3
"belt,ostomy",0.75
peritonitis and retroperitoneal infections,0.2
intestinal obstruction without mention of hernia,0.25
electrolytes/peg-3350,0.25
"lubricant,deodorant",0.1
adapt,0.0
"barrier,ostomy",0.5
ova and parasites identified,0.1
oral wafer,0.5
stomahesive wafer,0.75
abnormal findings on exam of gastrointestinal tract/ abdominal area,0.25
"clamp,bag",0.1
stomahesive powder,0.65
durahesive wafer,0.75
adhesive remover,0.05
olsalazine,0.95
vancomycin,0.25
"colostomy, temporary and permanent",0.65
gastrojejunal ulcer,0.0
other non-or lower gi therapeutic procedures,0.65
screening for malignant neoplasms,0.25
ct scan abdomen,0.5
primary biliary cirrhosis,0.1
hemorrhage of gastrointestinal tract,0.5
belt,0.0
"disorders secondary to childbirth, surgery, trauma",0.05
convex insert,0.1
small bowel resection,0.25
benign neoplasm of other parts of digestive system,0.0
"malignant neoplasm of rectum, rectosigmoid junction, and anus",0.2
fidaxomicin,0.1
flatulence,0.25
thiopurine methyltransferase result,0.75
6-methylmercaptopurine,0.75
legionella pneumophila (serogroup 1),0.0
rotavirus ag,0.1
leukocytes,0.2
"legionella pneumophila (serogroup 2-6, 8)",0.0
chlamydia trachomatis iga,0.05
chlamydophila psittaci iga,0.0
chlamydia trachomatis igg,0.05
chlamydia trachomatis igm,0.05
chlamydophila psittaci igm,0.0
chlamydophila psittaci igg,0.0
micro flexitest result,0.05
constitutional aplastic anemia,0.0
chlamydophila pneumoniae igg,0.05
chlamydophila pneumoniae igm,0.0
chlamydophila pneumoniae iga,0.05
arthropod-borne diseases,0.0
bartonella quintana dna,0.05
bartonella henselae dna,0.05
loperamide / simethicone,0.25
"fluorescence in situ hybridization, high-grade lymphoma",0.1
fecal white blood cell count,0.65
lacticaseibacillus rhamnosus gg,0.65
stool white blood cells,0.65
027-north american pulsed field type 1-binary toxin positive strain,0.0
"norovirus ribonucleic acid, reverse transcription-polymerase chain reaction",0.1
cytomegalovirus,0.25
molecular class one typing,0.1
galileo extended dual polarity antibody identification panel,0.0
hemoglobinuria,0.05
baker's yeast (saccharomyces cerevisiae) iga,0.4
baker's yeast (saccharomyces cerevisiae) igg,0.4
cryptosporidium parvum identified,0.1
malignant cells,0.1
nonspecific abnormal results of other endocrine function study,0.05
hbb gene targeted mutation analysis,0.0
escherichia coli shiga-like toxin,0.1
lactase,0.1
vonicog alfa,0.0
ova and parasite source,0.1
white blood cell count smear,0.1
source white blood cell count,0.25
psyllium,0.65
urine chloride,0.05
two additional markers reflex,0.1
gastrointestinal malfunction arising from mental factors,0.1
bifidobacterium animalis,0.25
free hemoglobin,0.1
cyclospora cayetanensis,0.1
leukemia/lymphoma tissue,0.05
t lymphocyte markers,0.25
buffy coat for wright stain,0.1
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.25
multiple expressions,0.95
penciclovir,0.0
cd117 ag,0.0
cells.cd13/100 cells,0.0
myeloid markers,0.1
cells.cd38/100 cells,0.1
cells.cd33/100 cells,0.0
cells.cd45/100 cells,0.1
cells.cd10/100 cells,0.0
cells.cd11c/100 cells,0.1
cells.cd23/100 cells,0.05
diseases of lips,0.05
psoriasis vulgaris,0.0
cancer chemotherapy,0.1
tramadol,0.1
iron,0.25
mineral deficiency nec,0.1
acquired absence of breast,0.0
neomycin,0.25
cobalamin,0.25
osteoarthritis; localized,0.0
cefoxitin,0.1
psoriasis,0.1
elevated c-reactive protein (crp),0.4
other biliary tract disease,0.1
psoriasis and related disorders,0.1
glucagon,0.05
polyethylene glycol 3350 with electrolytes,0.25
lidocaine / tetracaine topical product,0.05
hepatitis b virus surface ag,0.1
varicella zoster virus igg,0.1
triacylglycerol lipase,0.05
osteoarthrosis,0.1
hematology studies,0.1
epstein barr virus capsid igg,0.1
nonspecific findings on examination of blood,0.1
disorders involving the immune mechanism,0.25
vitamin d deficiency,0.25
immunity deficiency,0.1
amylase,0.05
abnormal serum enzyme levels,0.2
other symptoms involving abdomen and pelvis,0.2
"diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue",0.05
allergy/adverse effect of penicillin,0.0
chemotherapy,0.2
gamma glutamyl transferase,0.1
vitamin deficiency,0.2
"influenza virus vaccine, inactivated",0.0
basophils/100 leukocytes,0.1
eosinophils/100 leukocytes,0.1
lymphocytes,0.1
segmented neutrophils,0.2
lymphocytes/100 leukocytes,0.1
monocytes/100 leukocytes,0.1
neutrophils,0.25
neutrophils.band form/100 leukocytes,0.1
neutrophils.segmented/100 leukocytes,0.1
elevated white blood cell count,0.25
abnormality of red blood cells,0.2
hypovolemia,0.2
bipolar,0.0
poisoning by antibiotics,0.05
methylprednisolone,0.75
zinc,0.1
cortisol,0.1
"rheumatism, unspecified and fibrositis",0.1
cortisol free,0.1
adrenogenital disorders,0.0
glucocorticoid deficiency,0.1
cortisone,0.75
dexamethasone,0.65
asthma with exacerbation,0.0
hemorrhoid procedures,0.2
other specified gastritis,0.1
demeclocycline,0.0
pramoxine,0.25
collagen crosslinked n-telopeptide,0.05
scopolamine,0.1
bismuth subgallate,0.1
salmonella typhi ty21a live antigen,0.0
disorders of adrenal glands,0.05
tetracycline,0.1
clarithromycin,0.1
nornicotine,0.0
intestinal infection due to protozoa,0.1
norcotinine,0.0
rheumatoid arthritis,0.1
appendiceal conditions,0.1
fiber,0.0
sarcoidosis,0.1
candidiasis,0.1
nausea and vomiting,0.2
levofloxacin,0.1
prurigo and lichen,0.1
collagen crosslinked c-telopeptide,0.05
nitazoxanide,0.1
adrenal cortical steroids causing adverse effects in therapeutic use,0.25
ceftriaxone,0.1
allergic purpura,0.0
TPMT gene targeted mutation analysis,0.2
mycobacterium tuberculosis stimulated gamma interferon,0.05
iron binding capacity,0.1
deodorant,0.0
lactic acid bacteria,0.1
karaya gum,0.05
total 25-hydroxy vitamin d concentration,0.05
c-reactive protein,0.2
tofacitinib,0.85
ileostomy and other enterostomy,0.75
other serum reaction due to administration of blood and blood products,0.0
thiopurine metabolite 6mp,0.75
tmpt genotype,0.05
primary sclerosing cholangitis,0.75
mixing study,0.05
"legionella ab panel, ifa focus",0.05
drug unknown,0.1
Rotavirus Ag,0.05
pump/other vendor,0.0
vonwillebrandfactorrecomb1intlunit,0.0
=vonwillebrand/ahffactor,0.0
chlamydophila pneumoniae ab,0.05
stool parasite screen,0.2
gown - sterile,0.0
vibrio culture(stool),0.2
cryptosporidium sp,0.1
mesna,0.1
acquired absence of intestine (large) (small),0.2
humate-p(ahf/vonwillfctrcmplx)1intlunit,0.0
alum_1%_irrigation_1000_ml,0.05
long term (current) use of selective estrogen receptor modulators (serms),0.1
benzocaine topical,0.1
molecular class i hla typing,0.1
"cytomegalovirus culture, rapid",0.1
miconazole topical,0.05
specimen type,0.0
hydrocerin cream,0.05
miscellaneous micro,0.1
pump connect,0.0
ova and parasites w giardia profile,0.1
"fall from other furniture, subsequent encounter",0.0
pump disconnect,0.05
galileo extenddp antibody id panel,0.1
family history of malignant neoplasm of digestive organs,0.2
accidents occurring in industrial places and premises,0.0
attention to unspecified artificial opening,0.2
consult / referral to surgical oncology,0.2
hydrocortisone / pramoxine,0.25
dalteparin,0.05
iron polysaccharide,0.2
phlebitis and thrombophlebitis,0.05
ferric carboxymaltose,0.25
elevated sedimentation rate,0.25
bifidobacterium/lactobacillus,0.1
calcium citrate,0.05
vascular complications of surgery and medical procedures,0.05
abnormal results of function study of liver,0.2
lidocaine-sodium bicarbonate,0.1
smooth muscle ab,0.05
Smooth Muscle IgG,0.1
other anemias,0.3
Pathology study,0.65
phenol topical product,0.1
cancer ag 19-9,0.05
phlebitis and thrombophlebitis of intracranial venous sinuses,0.0
bacitracin / polymyxin b ophthalmic product,0.0
Liver kidney microsomal Ab,0.1
vitamin d+metabolites,0.1
actin smooth muscle igg,0.1
varicella zoster virus ab,0.05
epstein barr virus nuclear igg,0.05
epstein barr virus nuclear ab,0.05
hepatitis b virus surface ab,0.05
pentafluoropropane-tetrafluoroethane topical,0.05
epstein barr virus early diffuse igg,0.05
epstein barr virus early igg,0.05
epstein barr virus early ab,0.05
folate,0.1
epstein barr virus capsid igm,0.05
ferritin,0.1
iron sucrose,0.25
other arthropathies,0.1
hepatitis nos,0.05
timolol ophthalmic product,0.0
deep vein thrombosis [dvt],0.1
transferrin,0.1
beta globulin,0.1
other disorders of testis,0.0
acquired absence of organs,0.05
globulin,0.05
other disorders of biliary tract,0.05
liver replaced by transplant,0.05
"symptoms concerning nutrition, metabolism, and development",0.25
esophageal bleeding (varices/hemorrhage),0.1
other disorders of stomach and duodenum,0.2
diaphragmatic hernia,0.0
liver abscess and sequelae of chronic liver disease,0.05
cardiomegaly,0.05
"poisoning by analgesics, antipyretics, and antirheumatics",0.05
other immunological findings,0.2
myocardial infarction,0.0
nonspecific chest pain,0.05
protein-calorie malnutrition,0.45
ventral hernia,0.05
neoplasm of unspecified nature of digestive system,0.1
other and unspecified coagulation defects,0.05
other disorders of the kidney and ureters,0.05
bacteremia,0.2
chronic pain syndrome,0.2
pneumonia,0.0
"overweight, obesity and other hyperalimentation",0.1
poisoning/allergy of sulfonamides,0.05
staphylococcus infections,0.05
alcoholism,0.0
acid-base balance disorder,0.1
osteoporosis,0.05
altered mental status,0.1
lower gastrointestinal congenital anomalies,0.1
allergic reaction to food,0.05
abnormal weight gain,0.1
dizziness and giddiness (light-headedness and vertigo),0.1
cancer of stomach,0.05
other infectious and parasitic diseases,0.1
heart failure with preserved ef [diastolic heart failure],0.0
retention of urine,0.1
abnormal glucose,0.1
substance addiction and disorders,0.05
bacterial pneumonia,0.0
hypotension nos,0.1
nephritis and nephropathy without mention of glomerulonephritis,0.05
diseases of pancreas,0.05
other symptoms,0.1
cyst and pseudocyst of pancreas,0.05
splenomegaly,0.2
heart failure with reduced ef [systolic or combined heart failure],0.0
respiratory failure,0.05
myalgia and myositis unspecified,0.05
depression,0.1
dysphagia,0.1
chronic airway obstruction,0.0
"paroxysmal tachycardia, unspecified",0.0
primary/intrinsic cardiomyopathies,0.0
abnormal electrocardiogram [ecg] [ekg],0.0
adjustment reaction,0.1
other abnormal blood chemistry,0.2
disorders of plasma protein metabolism,0.1
asacol,0.9
aicd generator procedures,0.0
"tissue transglutaminase ab, iga",0.1
disorders of the biliary tract with cc,0.05
"acute myocardial infarction, expired with cc",0.0
major small and large bowel procedures with cc,0.65
sedimentation rate,0.2
2 ml ondansetron 2 mg/ml injection,0.1
ciprofloxacin 500 mg oral tablet,0.2
dexamethasone 1.5 mg oral tablet,0.25
"heparin sodium, porcine 5000 unt/ml injectable solution",0.05
metamucil,0.1
100 ml metronidazole 5 mg/ml injection,0.25
metronidazole 500 mg oral tablet,0.25
pentasa,0.9
glucose,0.05
other digestive system diagnoses with cc,0.25
rdw,0.05
mch,0.0
red blood cells,0.1
mcv,0.05
mchc,0.05
white blood cells,0.1
hemoglobin,0.1
loperamide hydrochloride 2 mg oral capsule,0.25
"cardiac defibrillator implant with cardiac catheterization with ami, hf or shock without mcc",0.0
calcium chloride 0.0014 meq/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.05
hematocrit,0.1
creatinine,0.1
calcium carbonate 500 mg chewable tablet,0.05
estimated gfr (mdrd equation),0.1
platelet count,0.1
"iron binding capacity, total",0.1
blue top hold,0.0
urea nitrogen,0.1
amoxicillin 875 mg / clavulanate 125 mg oral tablet,0.05
light green top hold,0.0
protonix,0.1
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 4.5 mg/ml injection,0.05
oxycodone hydrochloride 5 mg oral tablet,0.1
vitamin b12,0.2
dicyclomine hydrochloride 10 mg oral capsule,0.25
midazolam 1 mg/ml injectable solution,0.0
"esophagitis, gastroenteritis and miscellaneous digestive disorders without mcc",0.2
ph,0.0
lipase,0.05
hepatitis a virus antibody,0.05
urine volume,0.05
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.05
acetaminophen 325 mg oral tablet,0.05
24 hr creatinine,0.1
asparate aminotransferase (ast),0.1
alanine aminotransferase (alt),0.1
percutaneous cardiovascular procedures with non-drug-eluting stent with mcc or 4+ arteries or stents,0.0
25-oh vitamin d,0.1
delta d3,0.0
500 ml sodium chloride 9 mg/ml injection,0.05
uhold,0.0
magnesium,0.1
percutaneous cardiovascular procedures with non-drug-eluting stent without mcc,0.0
bilirubin,0.1
ketone,0.1
protein,0.05
blood,0.1
urobilinogen,0.05
specific gravity,0.05
nitrite,0.1
urine appearance,0.05
urine mucous,0.05
200 ml ciprofloxacin 2 mg/ml injection,0.1
alkaline phosphatase,0.1
acute pain,0.25
green top hold (plasma),0.0
anti-nuclear antibody,0.1
length of urine collection,0.05
phosphate,0.05
albumin,0.1
total colonoscopy with ileocecal valve intubation,0.85
brittany towers,0.0
centri.daily.48h/off,0.0
histopathological examination of biopsies of an anatomical structure with mapping,0.65
induced currents,0.0
therapeutic actions,0.1
family history of hepatobiliary and pancreatic diseases,0.1
histopathological examination of staged biopsies from 2 anatomical structures,0.65
dilation of a colonic and/or rectal stenosis by endoscopy,0.85
"infliximab - remsima, 120 mg/1 ml inj pen",1.0
sigmoidoscopy,0.85
partial colonoscopy beyond the sigmoid colon,0.75
modulen ibd box 400g,0.85
pharmacy,0.0
biopsy for biological analysis during a diagnostic endoscopy of the digestive tract,0.85
arthropathy in crohn's disease (k50-$),0.1
dilation of an ileal stenosis by ileoscopy,0.75
comment 9tgnp,0.0
6-thioguanine pediatric,0.25
"total colonoscopy with visualization of the cecal base, without crossing the ileocecal valve",0.85
"total colectomy with rectal preservation, without restoration of continuity, by laparoscopy or laparotomy with preparation by laparoscopy",0.85
biopsy and/or cytological brushing of the digestive tract wall or biliopancreatic duct during a diagnostic endoscopy,0.75
"para-aminosalicylic acid 2 g (quadrasa), powder for rectal solution, bottle 4.2 g",0.85
"complete exploration of the colon after right colectomy, by endoscopy",0.25
ileal enteroscopy [ileoscopy],0.25
covid ibd prot day 0,0.5
ibd covid monitoring,0.3
centrifuge,0.0
picosulfurate,0.1
"ustekinumab - stelara, 130 mg/26 ml inj",0.85
fecal calprotectin,0.85
interpretation,0.0
arthropathy in ulcerative colitis (k51-$) - ankle and foot joints,1.0
tpmt gene conclusion,0.1
tpmt nota bene: tpmt please note,0.0
tpmt therapeutics,0.2
mici cov prot exit,0.1
prot itac d5-d42,0.1
"adalimumab - amgevita, 40 mg/0.8 ml pen",0.85
coloration and/or tattooing of the digestive tract wall during diagnostic endoscopy,0.25
histopathological examination of biopsy of 3 anatomical structures,0.25
histopathological examination of staged biopsies from 3 anatomical structures,0.65
pr chap ifb(1purp),0.0
genetic analysis,0.2
juvenile arthritis in crohn's disease (k50-$) - site unspecified,0.1
anatomopathological examination of intestinal resection specimen for chronic inflammatory bowel disease [ibd],0.85
rigid tube rectoscopy,0.75
palindromic rheumatism,0.1
"secondary proctectomy by laparoscopy with ileoanal anastomosis via the transanal route, after initial total colectomy",1.0
"secondary proctectomy by laparotomy with transanal ileoanal anastomosis, after initial total colectomy",1.0
dilation or incision of anorectal stenosis,0.75
presence of intestinal diversion and anastomosis,0.65
ambient temperature: 22°<48hours-20°c,0.0
centrifugal,0.0
anti-infliximab antibodies,0.75
"total colectomy without restoration of continuity, by laparoscopy or laparotomy with preparation by laparoscopy",0.85
itac inclusion protocol,0.0
prot itac stools,0.2
"total colectomy with ileoanal anastomosis, by laparoscopy or by laparotomy with preparation by laparoscopy",1.0
confirmed pregnancy,0.0
pala154thr,0.0
ptyr240cys,0.0
pala80pro,0.0
cmv pcr/biopsy,0.2
prot prom9535 v1>7,0.0
prot reprevio v3 4 5,0.0
histopathological examination for cancer purposes of endoscopic resection specimen of 1 or 2 lesions of the colon and/or rectum,0.65
"intermittent hydarthrosis - hip, sacroiliac joints",0.1
calprotectin stl-mcnc,0.25
construction of an ileal or colonic reservoir during an ileoanal or coloanal anastomosis,0.85
histopathological examination of biopsy of 2 anatomical structures,0.3
enteric/fecal pcr,0.25
enteric/liquid pcr,0.1
enteric/stool pcr,0.25
ileoconduit,0.2
colonoscopy,0.75
stool,0.2
enteric/secretory pcr,0.2
fecal bag,0.75
intraoperative colonoscopy,0.25
enteric/biopsy pcr,0.3
stool chemistry,0.2
rectal tube,0.25
mucinex,0.0
enteric pcr test,0.25
enteric/lba pcr,0.2
stool pcr,0.2
enteric/liquid biopsy pcr,0.25
stool consistency,0.25
enteric/plasma pcr,0.2
schedule colonoscopy,0.75
laparoscopic enterostomy,0.25
"microscopic colitis, unspecified",0.25
stool color,0.1
enteric anus pcr,0.2
smog enema,0.1
enteric/eco2 pcr,0.1
"proctolog, cream",0.2
stool culture,0.25
stool management,0.65
endoscopy,0.75
expallgttca,0.0
dysport,0.0
stool appearance,0.25
rectal suppository,0.65
urinary oligosaccharides,0.05
inflammatory bowel disease with mcc,0.85
constulose,0.1
exp decision,0.0
eastern information,0.0
organic chemistry,0.0
enteric/environmental pcr 2,0.2
Enterovirus identified,0.05
infuvite,0.1
oligosaccharides - urine,0.05
Escherichia coli DNA,0.1
ibd sgi diagnostic,0.85
id° ena,0.0
egd,0.25
ucu2,0.0
etco2,0.0
organic valley,0.0
oral mucositis (ulcerative),0.25
gastroenteritis and colitis of unspecified origin,0.65
megacomquant,0.0
megacom1qual,0.0
"esophagitis, gastroenteritis and miscellaneous digestive disorders with mcc",0.25
irritable bowel syndrome with mixed bowel habits [ibs-m],0.25
gastrointestinal obstruction with cc,0.25
"urinary catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.0
"systemic inflammatory response syndrome, unspecified",0.2
"urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.05
xucu,0.0
uncomplicated peptic ulcer with mcc,0.1
mni,0.0
acid maltase (acid alpha glucosidase) (pompe disease),0.0
"cardiac catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.0
"gastroenteritis and colitis of infectious origin, other and unspecified",0.25
behcet's interpretation,0.1
l,0.0
title,0.0
fve title,0.0
neutrophil,0.1
bacteria,0.1
cholelithiasis,0.05
gastrointestinal pathogen,0.25
i,0.0
sepsis,0.2
lymphocyte,0.1
gout,0.0
clostridium difficile toxin,0.4
ercp,0.1
see below,0.0
section,0.0
cholelithiasis and cholecystitis,0.05
s comment,0.0
**hapt,0.0
other,0.1
0.4,0.0
hemorrhoidal,0.1
t comment,0.0
elim na,0.0
p comment,0.0
ostomy,0.65
nomenclature,0.0
report,0.0
dr+ g- ul,0.1
prelim u/s,0.1
to,0.0
sodium sulfite,0.0
protocol description,0.0
diagnosis,0.75
c26 0,0.0
asthma,0.05
urate,0.0
kappa,0.0
non-pressure chronic ulcer of buttock with other specified severity,0.1
chronic ulcer of leg or foot,0.1
"colon and/or rectum lesion destruction session with laser, by rectosigmoidoscopy or by partial colonoscopy",0.85
"colon and/or rectum lesion destruction session without laser, by rectosigmoidoscopy or by partial colonoscopy",0.75
"colon and/or rectum lesion destruction session with laser, by total colonoscopy",0.85
gastrointestinal hemorrhage with cc,0.65
"colon and/or rectum lesion destruction session without laser, by total colonoscopy",0.85
laparoscopic cutaneous colostomy,0.25
sucralfate,0.25
presence of a colostomy,0.3
therapeutic colotomy by laparotomy,0.65
non-pressure chronic ulcer of back with other specified severity,0.05
non-pressure chronic ulcer of skin of other sites with other specified severity,0.1
"cutaneous colostomy, by laparotomy",0.25
"excision of 1 to 3 polyps less than 1cm in diameter from the colon and/or rectum, by rectosigmoidoscopy or partial colonoscopy",0.65
"colon lesion hemostasis with laser, by total colonoscopy",0.65
"excision of 1 to 3 polyps less than 1cm in diameter from the colon and/or rectum, by total colonoscopy",0.65
"rectocolic mucosectomy session, by endoscopy",0.85
other specified functional intestinal disorders,0.25
chronic inflammatory pelvic disease,0.1
lesions of stomach and duodenum,0.1
candidal esophagitis,0.1
other digestive system complications,0.5
"rectocolic resection with retrorectal colic lowering by laparotomy, with colorectal anastomosis via the anal route",0.85
"excision of a polyp larger than 1cm in diameter or of 4 or more polyps from the colon and/or rectum, by rectosigmoidoscopy or by partial colonoscopy",0.65
"excision of a polyp larger than 1cm in diameter or of 4 or more polyps from the colon and/or rectum, by total colonoscopy",0.65
adenomatous polyp,0.2
colostomy status,0.3
colyte,0.25
vulvovaginal ulceration and inflammation in diseases classified elsewhere,0.2
"left colectomy with release of the left colic angle, with restoration of continuity, by laparotomy",0.85
"laparoscopic or open rectosigmoid resection with laparoscopic preparation, with coloanal anastomosis through the anal route",0.85
"hemostasis of colon lesion with laser, by rectosigmoidoscopy or by partial colonoscopy",0.75
prot itac biopsy,0.25
aminosalicylic acid,0.25
prucalopride,0.2
miglitol,0.05
propantheline,0.1
alosetron,0.85
